Id,Season,Week,SeasonType,StartDate,StartTimeTBD,Completed,NeutralSite,ConferenceGame,Attendance,VenueId,Venue,HomeId,HomeTeam,HomeClassification,HomeConference,HomePoints,HomeLineScores[0],HomeLineScores[1],HomeLineScores[2],HomeLineScores[3],HomePostgameWinProbability,HomePregameElo,HomePostgameElo,AwayId,AwayTeam,AwayClassification,AwayConference,AwayPoints,AwayLineScores[0],AwayLineScores[1],AwayLineScores[2],AwayLineScores[3],AwayPostgameWinProbability,AwayPregameElo,AwayPostgameElo,ExcitementIndex,Highlights,Notes,awayLeagueId,homeLeagueId
401329037,2021,1,regular,2021-09-03T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,6072,Schwan Regional Event Center,2587,Southwest Minnesota State,ii,Northern Sun,21,0,7,7,7,,,,2817,Minnesota State Moorhead,ii,Northern Sun,33,7,7,13,6,,,,,,,#N/A,#N/A
401329048,2021,1,regular,2021-09-03T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,5883,Marv Kay Stadium at Campbell Field,2146,Colorado School Of Mines,ii,Rocky Mountain,42,14,21,7,0,,,,2848,Western Oregon,ii,Great Northwest,3,0,3,0,0,,,,,,,#N/A,#N/A
401282051,2021,1,regular,2021-09-03T00:05:00.000Z,FALSE,TRUE,FALSE,FALSE,0,218,FIU Stadium,2229,Florida International,fbs,Conference USA,48,21,7,10,10,,,,2341,Long Island University,fcs,NEC,10,0,10,0,0,,,,1.825485544,,,1,8
401329450,2021,1,regular,2021-09-03T01:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,5884,Buffalo Stadium,2704,West Texas A&M,ii,Lone Star,73,28,24,14,7,,,,2637,Texas College,,,0,0,0,0,0,,,,,,,#N/A,#N/A
401328011,2021,1,regular,2021-09-03T01:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,2023,Walkup Skydome,2464,Northern Arizona,fcs,Big Sky,16,0,7,9,0,,,,2534,Sam Houston,fcs,AWC,42,7,14,14,7,,,,,,,8,8
401310694,2021,1,regular,2021-09-03T02:00:00.000Z,FALSE,TRUE,FALSE,FALSE,21970,6501,Allegiant Stadium,2439,UNLV,fbs,Mountain West,33,0,6,0,14,0.07179342211,,,331,Eastern Washington,fcs,Big Sky,35,0,3,17,0,0.9282065779,,,6.630977027,,,1,8
401309835,2021,1,regular,2021-09-03T02:30:00.000Z,FALSE,TRUE,FALSE,FALSE,44456,3947,Mountain America Stadium,9,Arizona State,fbs,Pac-12,41,13,15,6,7,0.9989417267,,,253,Southern Utah,fcs,Big Sky,14,7,0,7,0,0.001058273329,,,1.100805114,,,1,8
401344437,2021,1,regular,2021-09-03T22:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,5876,Bentley University Football Stadium,2060,Bentley,ii,Northeast 10,41,14,13,7,7,,,,223,West Chester,ii,Pennsylvania State Athletic,17,0,3,0,14,,,,,,,#N/A,#N/A
401335299,2021,1,regular,2021-09-03T22:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3624,Arute Field,2115,Central Connecticut,fcs,NEC,21,7,7,0,7,,,,2583,Southern Connecticut State,ii,Northeast 10,28,0,14,0,14,,,,,,,8,#N/A
401309937,2021,1,regular,2021-09-03T22:00:00.000Z,FALSE,TRUE,FALSE,TRUE,65632,3799,Lane Stadium,259,Virginia Tech,fbs,ACC,17,7,7,0,3,0.9657623026,1535,1556,153,North Carolina,fbs,ACC,10,0,0,7,3,0.03423769736,1725,1704,6.17394477,,,1,1
401282608,2021,1,regular,2021-09-03T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,25673,3630,Allegacy Federal Credit Union Stadium,154,Wake Forest,fbs,ACC,42,14,14,7,7,0.8721964954,1519,1580,295,Old Dominion,fbs,Conference USA,10,3,0,0,7,0.1278035046,1303,1242,1.268370052,,,1,1
401309541,2021,1,regular,2021-09-03T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,16461,3912,Rynearson Stadium,2199,Eastern Michigan,fbs,Mid-American,35,14,14,7,0,0.9856200623,,,2598,St. Francis (PA),fcs,NEC,15,0,7,0,8,0.01437993773,,,1.327649907,,,1,8
401282052,2021,1,regular,2021-09-03T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,14125,4418,Jerry Richardson Stadium,2429,Charlotte,fbs,Conference USA,31,7,3,7,14,0.3802794763,1366,1366,150,Duke,fbs,ACC,28,0,14,0,14,0.6197205237,1295,1295,9.939111502,,,1,1
401287888,2021,1,regular,2021-09-04T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,26103,3833,Memorial Stadium,2305,Kansas,fbs,Big 12,17,0,7,3,7,0.3566755518,,,233,South Dakota,fcs,MVFC,14,0,0,7,7,0.6433244482,,,6.395799063,,,1,8
401282782,2021,1,regular,2021-09-04T01:00:00.000Z,FALSE,TRUE,FALSE,TRUE,34248,3911,Ryan Field,77,Northwestern,fbs,Big Ten,21,0,7,0,14,0.008688733173,1639,1574,127,Michigan State,fbs,Big Ten,38,14,7,7,10,0.9913112668,1424,1489,3.308017337,,,1,1
401310695,2021,1,regular,2021-09-04T01:00:00.000Z,FALSE,TRUE,FALSE,FALSE,32327,5388,Canvas Stadium,36,Colorado State,fbs,Mountain West,23,0,10,0,13,0.1575018368,,,2571,South Dakota State,fcs,MVFC,42,7,14,14,7,0.8424981632,,,3.4830932,,,1,8
401309836,2021,1,regular,2021-09-04T01:00:00.000Z,FALSE,TRUE,FALSE,FALSE,44153,3726,Folsom Field,38,Colorado,fbs,Pac-12,35,0,14,7,14,0.9986483171,,,2458,Northern Colorado,fcs,Big Sky,7,0,0,7,0,0.001351682921,,,1.305424848,,,1,8
401328706,2021,1,regular,2021-09-04T16:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,5934,Farmers Insurance Athletic Complex,110254,Davenport,ii,GLIAC,14,0,7,7,0,,,,2654,Truman State,ii,Great Lakes,31,7,7,7,10,,,,,,,#N/A,#N/A
401282822,2021,1,regular,2021-09-04T16:00:00.000Z,FALSE,TRUE,FALSE,FALSE,52519,6577,SHI Stadium,164,Rutgers,fbs,Big Ten,61,12,14,14,21,0.9876925848,1393,1523,218,Temple,fbs,American Athletic,14,0,7,7,0,0.0123074152,1304,1174,2.508015306,,,1,1
401287889,2021,1,regular,2021-09-04T16:00:00.000Z,FALSE,TRUE,TRUE,FALSE,28668,3687,AT&T Stadium,2306,Kansas State,fbs,Big 12,24,7,7,0,10,0.9885480026,1447,1497,24,Stanford,fbs,Pac-12,7,0,0,0,7,0.01145199742,1491,1441,3.04085187,,,1,1
401309601,2021,1,regular,2021-09-04T16:00:00.000Z,FALSE,TRUE,FALSE,FALSE,18280,4246,Center Parc Stadium,2247,Georgia State,fbs,Sun Belt,10,0,7,3,0,0.01111071867,1410,1334,349,Army,fbs,FBS Independents,43,14,13,6,10,0.9888892813,1549,1625,2.280718406,,,1,1
401327913,2021,1,regular,2021-09-04T16:00:00.000Z,FALSE,TRUE,FALSE,FALSE,85938,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big Ten,52,7,17,14,14,0.9028727534,,,2230,Fordham,fcs,Patriot,7,0,7,0,0,0.09712724656,,,1.30919866,,,1,8
401282772,2021,1,regular,2021-09-04T16:00:00.000Z,FALSE,TRUE,FALSE,FALSE,109295,3558,Michigan Stadium,130,Michigan,fbs,Big Ten,47,10,17,6,14,0.9986865418,1591,1672,2711,Western Michigan,fbs,Mid-American,14,7,0,0,7,0.001313458207,1510,1429,2.323598012,,,1,1
401287894,2021,1,regular,2021-09-04T16:00:00.000Z,FALSE,TRUE,FALSE,FALSE,42206,3835,"Memorial Stadium (Norman, OK)",201,Oklahoma,fbs,Big 12,40,14,23,3,0,0.02139013563,1875,1869,2655,Tulane,fbs,American Athletic,35,14,0,8,13,0.9786098644,1597,1603,2.169870233,,,1,1
